tweet,label,id
Dr. Vernon Coleman says this is his most important video to date. It's about the recent ⚠️ by vaccine developer @GVDBossche⁩ on the DANGER of mass vaccinations. Covid-19 Vaccines Are Weapons of Mass Destruction - and Could Wipe out the Human Race https://t.co/Sia29Yrhk2,1,1191
"The gift of the three COVID-19 vaccines, their safety and effectiveness, their proven record of keeping people out of the hospital and saving lives, gives me hope. - @LADeptHealth Sec. Dr. Courtney Phillips on the hope the vaccines give for beating the virus. #lagov https://t.co/9Kv3z5V5oL",0,1192
"COVID hit Houston's predominantly Black, Latino and low-income communities the hardest. Vaccines, on the other hand, are not reaching those ZIP codes at the rate they need. With @jordan_rubio and @MarieDennise https://t.co/Q4EPt5WPQW",1,1193
"President Joe Biden announced changes Thursday to make COVID-19 vaccines more available, including to those in underserved areas. https://t.co/0lSMCNs6n7",0,1194
"The NHS will continue to contact and hold one-to-one meetings with doctors and other staff who haven’t taken up the offer of a covid-19 vaccine to tackle any hesitancy, the vaccines minister said this week https://t.co/haW3HN4Vh5 @Garethiacobucci reports",0,1195
"Starting Saturday, you can book a COVID-19 vaccine appointment through CVS in Oklahoma. For now, locations are only in Oklahoma and Tulsa counties, but CVS plans to expand to more locations over time. https://t.co/SSTG8bFQZC",0,1196
"Congratulations to Myrna and Mervin Lass for receiving their #COVID19 vaccine at @Sunnybrook on their 68th anniversary! As vaccine supply increases and we continue to ramp up capacity, we're excited to see even more Ontarians receive their vaccines. https://t.co/ecrY1eaL0Q",0,1197
"The @UN will continue mobilizing the international community to make vaccines affordable and available for all, to recover better, and to put a special focus on the needs of those who have borne the burden of this crisis on so many levels- @antonioguterres https://t.co/bqpfvYINew",0,1198
"CIMAS is leading a private sector drive to import COVID-19 vaccines, says the initiative includes banks, mines and industry and is now at “an advanced stage.” Private vaccine procurement to go through govt, which has so far registered Sinopharm, Sinovac, Sputnik V and COVAXIN. https://t.co/hPoDJ4BFHk",0,1199
"Exclusive with @AlbertoNardelli and @chiaraalbanese EU governments brace for further possible delays in the distribution of AstraZeneca’s, J&amp;J's Covid vaccines after a warning from the European Commission https://t.co/05UlOsEmCA via @bpolitics",0,1200
"Nearly 100 women doctors, religious, politicians and pro-life activists from around the world issue a heartfelt appeal to all people of goodwill to cease morally justifying the use of abortion-tainted COVID-19 vaccines. By @EdwardPentin https://t.co/g5g9ZcVjKT",0,1201
Margaret is a Republican — a fervent supporter of former president Donald Trump — and polls have repeatedly found that nearly one-third of Republicans share her staunch resistance to the coronavirus vaccines. https://t.co/IAIrb3o9bs,0,1202
"Dirty Russian politics at play as Russia spreads disinformation to undermine confidence in Pfizer and other Western vaccines, using online publications that have questioned the vaccines development and safety. #covid19 https://t.co/215Jv4AFgN",1,1203
"The Malaysian govt made many grievous missteps in the management of the Covid epidemic, yes. They propagated fear instead of science, and withheld data. But the vaccines do work according to global clinical trials. Israel is a great real-world study. Do take the vaccine. https://t.co/RaAM93ch19",1,1204
@syl20carle @cutecanukgirl Folks - let's work together &amp; bring info re. these experimental MRNA vaccines. These vaccines put working instructions into your body's cells and nobody knows the long-term effects. Nobody. Big Pharma &amp; their Gov partners won't tell you. https://t.co/LCqMCkyfv5 #cdnpoli #poli,1,1205
"ByMyGov:- #LargestVaccineDrive 💉 India has been putting up an unwavering fight against #COVID-19, and our two 'Made in India' 🇮🇳 vaccines have only strengthened our stand. 🔗 https://t.co/naXIrSj5x1",0,1206
"We're proud to be one of the first transit agencies in the nation to offer on-site COVID-19 vaccines for employees. Our staff have been on the front lines the entire pandemic, and we continue working to provide a healthy commute for them and you. @chicagosmayor @ChiPublicHealth https://t.co/mdxzcG0AVZ",0,1207
"Dr. Anthony Fauci says he’s optimistic that towards the “end of the summer,” everyone who wants a shot will have gotten one thanks to the opening of community vaccine centers, mobile units and getting a lot more people to administer the Covid-19 vaccines. #CNNSOTU https://t.co/RcEajVkfFe",0,1208
"Extremely impressed by the COVID vaccine centre at the Expo Centre. They are extremely very organised, polite and very helpful. Great work Punjab government ! #CovidVaccine #Pakistan https://t.co/QnM5pE9SoD",0,1209
"The whole covid scam may have backfired. A whole lot of people, including myself, in researching covid, have learned a lot about vaccines generally, and have become vaccine-hesitant.",0,1210
Jack is 87. His wife just turned 85 and lives in a group home... which has not been included among the facilities getting state-coordinated COVID-19 vaccines. He can't get much closer than this. https://t.co/RZhyvkMqNy,0,1211
Native Americans are getting vaccinated at such high rates that some nations are starting to offer COVID vaccines to non-Indigenous folks. And they're doing it despite severe technological barriers. My latest with @RussContreras: https://t.co/bx8VtFTZJn,0,1212
Thank you to our incredible team members who have kept critical shipments moving this week while this severe storm system moved through much of the U.S. The strength of the FedEx network enabled us to reroute and continue to safely deliver COVID-19 vaccines. https://t.co/SZpL2uCGgM,0,1213
"With rampant COVID-19-caused infections, suffering, and deaths in carceral facilities, one no-brainer step is to pair vaccines with comprehensive decarceration measures. Here’s the argument, laid out by me, @_Eric_Reinhart, Paul Farmer, and @s_keshavjee. https://t.co/zTCelyQjJx",0,1214
Merck will reportedly help produce Johnson &amp; Johnson COVID-19 vaccine shots after failing to make its own https://t.co/oPLyUTcIMm,0,1215
".@Google and @Youtube Get The Facts are proud partners with @AdCouncil “It’s Up To You #COVID19 vaccine campaign. Knowledge is power, and together, we will defeat this pandemic! #GetVaccineAnswers https://t.co/o5xuUXL8AM #Google #AdCouncil #YouTube #Covidvaccine",0,1216
"@rubiconcapital_ @OnCall4ON More like the Vaccine Cult. No safe Corona virus vaccines were produced for MERS, SARS because animal experiments proved they were not safe. Now, without those safeguards, every Covid vaccine is safe and effective. I have not heard how or if the prior hurdles were overcome.",1,1217
"Vaccine call centres for seniors open March 8, 2021. Please help us share the message and reach out to a loved one to help them get vaccinated. Learn more: https://t.co/sktHGjAAqh #COVIDVaccine #Seniors",0,1218
"Number of Injuries Reported to CDC After COVID Vaccines Climbs by Nearly 4,000 in One Week Between Dec. 14, 2020, and Feb. 18, 2021, 19,907 reports of adverse events were submitted to VAERS, including 1,095 deaths and 3,767 serious injuries' https://t.co/OM8J4nBvK8 https://t.co/rcDTmHe9rT",1,1219
The vaccine is safe and effective. I've had mine mind and I'll be recommending it to my friends and family' 💙 Dr Annica Singh and the #Lambeth #PrimaryCare community share their #COVIDVaccine messages. More info here 👉 https://t.co/SJbgbnJqZU @lambeth_council @HWLambeth https://t.co/jhtvWWljwV,0,1220
"Dino and Yaya Bello agreed on covid 19 and are doing everything possible to harm their people. Dino despite taking the vaccines in Dubai 🤦🏼‍♂️ At this rate, I won’t mind giving Nnamdi Kanu Kogi State now.",0,1221
"This week the European Commission is expected to unveil its proposal for #COVID19Vaccine green certificates, the so-called vaccine passports (EU is discouraging use of this term). Here's a short thread on what these are, and what they aren't. https://t.co/9MN2A0S8eA",0,1222
"A small reminder that the WTO led by the USA, UK, EU, etc (the 'developed nations') blocked a temporary waiver of intellectual property rights for vaccines &amp; treatments related to COVID-19, for the *third time* since it was proposed by South Africa and India last year. 😑😑😑",1,1223
"The Biden admin is in discussions with India, Japan and Australia about significantly increasing the capacity for Covid-19 vaccines that are authorized by the World Health Organization or stringent regulatory authorities, per an admin official. https://t.co/inKaPOWoM3",0,1224
"Anyone with an inflammatory disease such as rheumatoid arthritis, Parkinson's disease or chronic Lyme and those with acquired immune deficiency/dysfunction from any microbial pathogen, brain trauma or environmental toxin are at high risk of dying from COVID-19 mRNA vaccines",1,1225
"@ABCPolitics tr*mp gets credit for lying about covid-19, telling people to inject bleach, killing 500,000 americans, spreading misinformation/disinformation about covid-19, having NO PLAN to deal with the pandemic short of 'sacrifice the olds and the kids,' losing 20,000,000 vaccines, etc",1,1226
"With a focus on practical cooperation in the Indo-Pacific and Covid vaccine supplies, the first-ever #Quad summit will take place on Friday (Report by @sidhant) #QuadSummit https://t.co/AZPqtcw3xd",0,1227
"3 medical innovations fueled by COVID-19 that will outlast the pandemic: genetic vaccines, wearable tech, and a new way to discover drugs. https://t.co/NSYtxKwMgZ",0,1228
"Invertebrate animals are in the frontline of our battle against Covid-19. Two insects and a living fossil are proving crucial to the production of effective vaccines, while medicines developed from leech saliva are saving thousands of lives.",0,1229
@BMJ_latest @serenatinari piece on mRNA integrity in Covid-19 vaccines raises questions about the lack of transparency. Companies and regulators said to the journal the specification limit acceptance criteria are commercially confidential @RecheckHealth 3/4 https://t.co/ToC85iqAop,0,1230
